distance,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_trated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-5,0.001390056890685102,0.0011149681464493134,-8.733791031320285e-6,1.6298399039330058e-5,-0.5358680328199453,0.5920575563478102,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
-4,0.0013011105711214783,0.0010854696593063722,9.918260880431326e-6,1.325751379884604e-5,0.7481237455920756,0.45439703067912096,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
-3,0.0011923743765489586,0.0010643092262954965,-4.853158482857919e-6,4.259371472910955e-6,-1.139407190409048,0.2545512137893972,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
-2,0.0011941946340033698,0.0010639089193175437,1.1226466547660914e-7,1.3154026820437358e-7,0.8534623428179725,0.39341633609524107,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
0,0.0011948535928107686,0.0010639902220558474,-7.064491368418377e-7,4.075458080553942e-6,-0.17334226555111962,0.8623846987449412,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
1,2.998334600487483e-4,0.0011729585275941743,-9.712573751542318e-5,9.220619116450399e-5,-1.053353753026652,0.29219554233716594,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
2,2.989746138950742e-4,0.001121476387710473,-1.0166935336254043e-4,1.0970984317477149e-4,-0.9267113179678665,0.35409107142479734,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
3,3.0158549921454345e-4,0.0011718045060398305,-1.5620317989914763e-4,1.3437636200294424e-4,-1.1624304868122948,0.24507879457700435,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
4,2.3486087768534103e-4,9.382216475512801e-4,-3.8526818425271457e-4,3.315186325770406e-4,-1.1621313144840608,0.2452002745309295,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
5,1.8858247643086147e-4,7.419672905791979e-4,-6.170974438207998e-4,4.759291543864306e-4,-1.2966161835922068,0.19478285524995656,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
6,2.1183942073941113e-4,5.914248027368173e-4,-2.372150092783843e-4,1.6545907984830282e-4,-1.4336777981351594,0.15168468584619782,none,hhi_comp_sirzecs1_ma3,13001,99321,11458,22916,0.9900460051233584,0.9882145915748988,0.0018879067188546372,0.0016261411554449046,le5_panelsize40,NA
-5,1.4181845247975807e-5,1.622219220465825e-5,-1.0683390748670402e-6,1.7846499456839675e-6,-0.5986266816362124,0.5494307423395848,hhi_zecs1_ma3_q4:1,hhi_comp_sirzecs1_ma3,13002,99218,11393,22733,0.9901330264017878,0.9883091127147314,0.010668605199884218,0.009628919958507454,le5_panelsize40,NA
-4,1.532876728986804e-5,1.5698332192265653e-5,2.414365774095509e-6,1.5069024754920655e-6,1.6022043983351475,0.10913110997188892,hhi_zecs1_ma3_q4:1,hhi_comp_sirzecs1_ma3,13002,99218,11393,22733,0.9901330264017878,0.9883091127147314,0.010668605199884218,0.009628919958507454,le5_panelsize40,NA
-3,1.295766766334423e-5,1.3065878682056079e-5,2.080275769901637e-6,8.972954495714415e-7,2.318384397129396,0.02044158450635981,hhi_zecs1_ma3_q4:1,hhi_comp_sirzecs1_ma3,13002,99218,11393,22733,0.9901330264017878,0.9883091127147314,0.010668605199884218,0.009628919958507454,le5_panelsize40,NA
-2,9.357255568024892e-6,1.3065878682056079e-5,-1.494188853817534e-8,3.7249313734934595e-7,-0.040113191465758355,0.9680034096172019,hhi_zecs1_ma3_q4:1,hhi_comp_sirzecs1_ma3,13002,99218,11393,22733,0.9901330264017878,0.9883091127147314,0.010668605199884218,0.009628919958507454,le5_panelsize40,NA
0,1.0989609450544152e-5,1.3065878682056079e-5,1.2892278381112813e-6,6.240356925033497e-7,2.0659520819065347,0.03884983850301055,hhi_zecs1_ma3_q4:1,hhi_comp_sirzecs1_ma3,13002,99218,11393,22733,0.9901330264017878,0.9883091127147314,0.010668605199884218,0.009628919958507454,le5_panelsize40,NA
1,5.9915168451351194e-5,1.4613379316069396e-5,4.2896288234108656e-5,7.860381450153728e-6,5.457278187596064,4.9102621341143844e-8,hhi_zecs1_ma3_q4:1,hhi_comp_sirzecs1_ma3,13002,99218,11393,22733,0.9901330264017878,0.9883091127147314,0.010668605199884218,0.009628919958507454,le5_panelsize40,NA
2,4.958544865859775e-5,1.7034317840357928e-5,2.9557751643844257e-5,7.323200871160853e-6,4.036179283330084,5.4593716083252845e-5,hhi_zecs1_ma3_q4:1,hhi_comp_sirzecs1_ma3,13002,99218,11393,22733,0.9901330264017878,0.9883091127147314,0.010668605199884218,0.009628919958507454,le5_panelsize40,NA
3,3.173403296941996e-5,1.6255768003836748e-5,1.7642915279386846e-5,7.32553884118827e-6,2.4084119491918496,0.016033866264575782,hhi_zecs1_ma3_q4:1,hhi_comp_sirzecs1_ma3,13002,99218,11393,22733,0.9901330264017878,0.9883091127147314,0.010668605199884218,0.009628919958507454,le5_panelsize40,NA
