name,Treated,Control,Norm. Diff.,sample,n_treated,n_control
prod_res_mean_0215_d2res,0.13305236994095618,0.18335789706447528,-0.13718161364070638,le5_panelsize0,20897,20897
prod_res_mean_0215_d2res_sd,0.5732551572103493,0.45746704634463325,NA,le5_panelsize0,20897,20897
sbrhour2,15.311187330842007,15.183657031997479,0.014544906218443523,le5_panelsize0,20897,20897
sbrhour2_sd,12.150120941441156,12.644704945836635,NA,le5_panelsize0,20897,20897
sbrhour3,15.164134406341404,14.844323482331031,0.0179228647618578,le5_panelsize0,20897,20897
sbrhour3_sd,24.612007693611726,25.84270085965516,NA,le5_panelsize0,20897,20897
shinscrit_carence_siren0912,0.1754610897560464,0.25567943891684625,-0.2927113108228999,le5_panelsize0,20897,20897
shinscrit_carence_siren0912_sd,0.3579467290253541,0.4150829426375221,NA,le5_panelsize0,20897,20897
shinscrit_sup10cgt_siren0912,0.5156442435577182,0.4867311935993518,0.10332749979345382,le5_panelsize0,20897,20897
shinscrit_sup10cgt_siren0912_sd,0.38871311583922175,0.4026138814576563,NA,le5_panelsize0,20897,20897
sx,0.6042404518043457,0.5899976070830342,0.04107033955341332,le5_panelsize0,20897,20897
sx_sd,0.4890249215079364,0.49184551256090775,NA,le5_panelsize0,20897,20897
tfp_cd_ma3,-0.1753081502421807,-0.13305921002264218,-0.21185446489724116,le5_panelsize0,20897,20897
tfp_cd_ma3_sd,0.29663344070488307,0.2666250116868235,NA,le5_panelsize0,20897,20897
tfp_cd_ma3_d2FE,0.008358817000661073,0.01594807228783769,-0.12413175460610322,le5_panelsize0,20897,20897
tfp_cd_ma3_d2FE_sd,0.08569208014739876,0.08722748768314834,NA,le5_panelsize0,20897,20897
tfp_cd_ma3_d2res,-0.04984915629182952,-0.015189471359466982,-0.18665942861853685,le5_panelsize0,20897,20897
tfp_cd_ma3_d2res_sd,0.2752539559651294,0.24929816527191012,NA,le5_panelsize0,20897,20897
tfp_cd_mean_0215,-0.17520617146064005,-0.11425194055694819,-0.24370135001198917,le5_panelsize0,20897,20897
tfp_cd_mean_0215_sd,0.3746484740231727,0.33147503453898963,NA,le5_panelsize0,20897,20897
tfp_cd_mean_0215_d2FE,0.014491591675549248,0.022206156471401,-0.12692657059934756,le5_panelsize0,20897,20897
tfp_cd_mean_0215_d2FE_sd,0.08396098841130453,0.0879048508584067,NA,le5_panelsize0,20897,20897
tfp_cd_mean_0215_d2res,-0.009786927900943763,0.043452738206880524,-0.2215792405993467,le5_panelsize0,20897,20897
tfp_cd_mean_0215_d2res_sd,0.35990346019517344,0.318426320249708,NA,le5_panelsize0,20897,20897
tfp_tl_ma3,-0.07319127086973766,-0.060835045455339784,-0.09878583590418454,le5_panelsize0,20897,20897
tfp_tl_ma3_sd,0.19054121840434446,0.1620956888022874,NA,le5_panelsize0,20897,20897
tfp_tl_ma3_d2FE,0.002210214994143011,-1.3656097958716518e-5,0.08737523821843773,le5_panelsize0,20897,20897
tfp_tl_ma3_d2FE_sd,0.03592367495644495,0.036065200746173566,NA,le5_panelsize0,20897,20897
tfp_tl_ma3_d2res,-0.03173617692454587,-0.01715608041804694,-0.12067432585422153,le5_panelsize0,20897,20897
tfp_tl_ma3_d2res_sd,0.18486468815692106,0.15561726931312597,NA,le5_panelsize0,20897,20897
tfp_tl_mean_0215,-0.1232059796877323,-0.08209511531120771,-0.24440651551434198,le5_panelsize0,20897,20897
tfp_tl_mean_0215_sd,0.2661229439226647,0.20579804396945417,NA,le5_panelsize0,20897,20897
tfp_tl_mean_0215_d2FE,0.005057902342430009,0.003695918206124653,0.046515580914630254,le5_panelsize0,20897,20897
tfp_tl_mean_0215_d2FE_sd,0.041200664515942155,0.04161512660605534,NA,le5_panelsize0,20897,20897
tfp_tl_mean_0215_d2res,-0.029693811859738736,0.01277903665310265,-0.25548731886628095,le5_panelsize0,20897,20897
tfp_tl_mean_0215_d2res_sd,0.26475327596302733,0.20112674410091375,NA,le5_panelsize0,20897,20897
wage_agreement_fail_07,0.3098407726442182,0.2410245183887916,0.21847336640107956,le5_panelsize0,20897,20897
wage_agreement_fail_07_sd,0.46248816310343194,0.4277519784138836,NA,le5_panelsize0,20897,20897
wage_agreement_fail_07_alt,0.3024974515800204,0.23430517131304532,0.2182527424064931,le5_panelsize0,20897,20897
wage_agreement_fail_07_alt_sd,0.45939800487832777,0.4236088358419738,NA,le5_panelsize0,20897,20897
wage_agreement_ind_07,0.6147220046985121,0.6530210157618214,-0.11250617122808373,le5_panelsize0,20897,20897
wage_agreement_ind_07_sd,0.48672445948486764,0.47606111180461774,NA,le5_panelsize0,20897,20897
wage_agreement_ind_07_alt,0.6001529051987767,0.6348159182804852,-0.10091813383420432,le5_panelsize0,20897,20897
wage_agreement_ind_07_alt_sd,0.4899291432943295,0.4815329828513462,NA,le5_panelsize0,20897,20897
wage_agreement_num_07,2.4194727225267556,2.473949211908932,-0.020149322948762583,le5_panelsize0,20897,20897
wage_agreement_num_07_sd,3.980464939153157,3.659856258603108,NA,le5_panelsize0,20897,20897
wage_agreement_num_07_alt,2.362130479102956,2.404979782932539,-0.01597150600379041,le5_panelsize0,20897,20897
wage_agreement_num_07_alt_sd,3.950187306651814,3.6313849824580005,NA,le5_panelsize0,20897,20897
wage_agreement_share_07,0.520197580868723,0.5807506229219577,-0.19062730233688588,le5_panelsize0,20897,20897
wage_agreement_share_07_sd,0.44653409207274825,0.45190388370594375,NA,le5_panelsize0,20897,20897
wage_agreement_share_07_alt,0.5078687391203053,0.5645602991077895,-0.17737910698516343,le5_panelsize0,20897,20897
wage_agreement_share_07_alt_sd,0.4482508809998888,0.455702806119852,NA,le5_panelsize0,20897,20897
year_cre,1991.965580091132,1990.4539260583044,0.1429995888765224,le5_panelsize0,20897,20897
year_cre_sd,15.232770716102175,14.661174621198716,NA,le5_panelsize0,20897,20897
age_cl,37.59439626417612,37.482283172720535,0.020219599670915366,le5_panelsize10,13493,13493
age_cl_sd,7.75341114990168,7.928596881200358,NA,le5_panelsize10,13493,13493
bnuls_siren0912,0.09521756222623286,0.10227438147981244,-0.10561172990581053,le5_panelsize10,13493,13493
bnuls_siren0912_sd,0.08915119344058448,0.09955361363059294,NA,le5_panelsize10,13493,13493
cgt_siren0912,0.32111529113295606,0.324616546916199,-0.014115460603744495,le5_panelsize10,13493,13493
cgt_siren0912_sd,0.3333620781029058,0.3673868467380181,NA,le5_panelsize10,13493,13493
dads_eqtp_ma3,404.7654427085835,202.4074428457558,0.2176120857722124,le5_panelsize10,13493,13493
dads_eqtp_ma3_sd,1570.9881725222863,995.4245440428969,NA,le5_panelsize10,13493,13493
extwage_agreement_ind_07,0.7453399122807017,0.7953626887896192,-0.16846986260532698,le5_panelsize10,13493,13493
extwage_agreement_ind_07_sd,0.4357297011914023,0.4034792585076403,NA,le5_panelsize10,13493,13493
extwage_agreement_ind_07_alt,0.7281735404392072,0.7739598426826744,-0.14994341669641517,le5_panelsize10,13493,13493
extwage_agreement_ind_07_alt_sd,0.4449605139480235,0.41830876790018384,NA,le5_panelsize10,13493,13493
fe0212_idfhda_ma3,0.13199505974594022,0.1272995720203053,0.02538569180396271,le5_panelsize10,13493,13493
fe0212_idfhda_ma3_sd,0.2637452397936214,0.25939932170918384,NA,le5_panelsize10,13493,13493
fe0215_god2,2.526245426164045,2.492398134649373,0.344327499567199,le5_panelsize10,13493,13493
fe0215_god2_sd,0.14988731851738485,0.1272207510380907,NA,le5_panelsize10,13493,13493
fe0215_god2_d2FE,0.045883927021783164,0.036606215395144213,0.19171148097803026,le5_panelsize10,13493,13493
fe0215_god2_d2FE_sd,0.06505537168177743,0.07166427632883703,NA,le5_panelsize10,13493,13493
fe0215_god2_d2res,0.14319302991322333,0.09985313202360177,0.47580146792497313,le5_panelsize10,13493,13493
fe0215_god2_d2res_sd,0.13791707622029512,0.11902570599969044,NA,le5_panelsize10,13493,13493
fe0215_god2_q5_full,4.165990259740259,4.0289185361854365,0.2000007518663185,le5_panelsize10,13493,13493
fe0215_god2_q5_full_sd,0.9672597150436842,0.9712158652964755,NA,le5_panelsize10,13493,13493
fe0215_le,2.5110215758193184,2.4903541041476065,0.21782891956928652,le5_panelsize10,13493,13493
fe0215_le_sd,0.14218185410755738,0.12566902285936285,NA,le5_panelsize10,13493,13493
fe0215_le_d2FE,0.045602090907160844,0.036306024424305,0.19294127883763157,le5_panelsize10,13493,13493
fe0215_le_d2FE_sd,0.06476228613849823,0.07135409502315336,NA,le5_panelsize10,13493,13493
fe0215_le_d2res,0.12545825707174826,0.09773142710394118,0.3133681424688563,le5_panelsize10,13493,13493
fe0215_le_d2res_sd,0.1317440939061769,0.11814555892240916,NA,le5_panelsize10,13493,13493
fe0215_le_q5_full,4.096142915144133,4.005142729373183,0.1325430950259435,le5_panelsize10,13493,13493
fe0215_le_q5_full_sd,0.973923729690686,0.9679819493354258,NA,le5_panelsize10,13493,13493
fe0215_mlo,2.519785140208715,2.490512402711402,0.30362679183244157,le5_panelsize10,13493,13493
fe0215_mlo_sd,0.14531291314739597,0.12674347743450212,NA,le5_panelsize10,13493,13493
fe0215_mlo_d2FE,0.045749765725844715,0.03650582110297516,0.1912131329987428,le5_panelsize10,13493,13493
fe0215_mlo_d2FE_sd,0.06497391755573298,0.07160189800031305,NA,le5_panelsize10,13493,13493
fe0215_mlo_d2res,0.1368695799764239,0.09899988876412225,0.4232317938070704,le5_panelsize10,13493,13493
fe0215_mlo_d2res_sd,0.13381113287836996,0.11882516259860229,NA,le5_panelsize10,13493,13493
fe0215_mlo_le,2.509026588630831,2.489042457475511,0.21131653845288503,le5_panelsize10,13493,13493
fe0215_mlo_le_sd,0.1413935739336191,0.12562456894223184,NA,le5_panelsize10,13493,13493
fe0215_mlo_le_d2FE,0.04556229171778778,0.03627351957848836,0.19276363857034648,le5_panelsize10,13493,13493
fe0215_mlo_le_d2FE_sd,0.06475861602106565,0.07137514196920966,NA,le5_panelsize10,13493,13493
fe0215_mlo_le_d2res,0.12420490319687788,0.09730154425304825,0.3044125709035624,le5_panelsize10,13493,13493
fe0215_mlo_le_d2res_sd,0.1313495256635669,0.11827912001020587,NA,le5_panelsize10,13493,13493
fe0215_mlo_le_q5_full,4.091270807957775,4.000223596929269,0.13265383712205864,le5_panelsize10,13493,13493
fe0215_mlo_le_q5_full_sd,0.974059001348212,0.9672252563761684,NA,le5_panelsize10,13493,13493
fe0215_mlo_q5_full,4.147101802240623,4.016471640456138,0.19109389970202245,le5_panelsize10,13493,13493
fe0215_mlo_q5_full_sd,0.9663264256591418,0.967162079043206,NA,le5_panelsize10,13493,13493
hhi_comp_sirze_eqtp_ma3,0.0013489317192642665,0.0010050413724034073,0.06149939164241582,le5_panelsize10,13493,13493
hhi_comp_sirze_eqtp_ma3_sd,0.008818403855704393,0.0068780260988122776,NA,le5_panelsize10,13493,13493
hhi_comp_sirzecs1_ma3,0.0012123104644222308,9.498444037486686e-4,0.04571731048289726,le5_panelsize10,13493,13493
hhi_comp_sirzecs1_ma3_sd,0.00871114712001204,0.007480323174881417,NA,le5_panelsize10,13493,13493
hours_agreement_ind_07,0.5603070175438597,0.5196766645394597,0.1153712202658145,le5_panelsize10,13493,13493
hours_agreement_ind_07_sd,0.4964177836128825,0.4996658263130746,NA,le5_panelsize10,13493,13493
hours_agreement_ind_07_alt,0.547402249598286,0.5056924032291451,0.11822906074177787,le5_panelsize10,13493,13493
hours_agreement_ind_07_alt_sd,0.4978146191873453,0.5000193492966604,NA,le5_panelsize10,13493,13493
ln_apl_ma3,3.883542180472853,3.9376702689538314,-0.13516254908735273,le5_panelsize10,13493,13493
ln_apl_ma3_sd,0.5984777878541307,0.5322765970133435,NA,le5_panelsize10,13493,13493
ln_apl_ma3_d2FE,0.043503456373138474,0.051376008998289945,-0.06065031940047797,le5_panelsize10,13493,13493
ln_apl_ma3_d2FE_sd,0.17929749368935974,0.1877418059776705,NA,le5_panelsize10,13493,13493
ln_apl_ma3_d2res,0.002974553652223318,0.0492300895080113,-0.12751964881177563,le5_panelsize10,13493,13493
ln_apl_ma3_d2res_sd,0.5435464027849936,0.48047592241276743,NA,le5_panelsize10,13493,13493
ln_apl_mean_0215,3.9822257073386966,4.037601342663787,-0.11818489045993034,le5_panelsize10,13493,13493
ln_apl_mean_0215_sd,0.760810103250831,0.547108511950301,NA,le5_panelsize10,13493,13493
ln_apl_mean_0215_d2FE,0.06170918842220183,0.07554306007314025,-0.09780079619648267,le5_panelsize10,13493,13493
ln_apl_mean_0215_d2FE_sd,0.19434652022770124,0.20557541272737986,NA,le5_panelsize10,13493,13493
ln_apl_mean_0215_d2res,0.24872481188375087,0.29026657555791135,-0.09493488621826524,le5_panelsize10,13493,13493
ln_apl_mean_0215_d2res_sd,0.7111446611063831,0.5100824001618451,NA,le5_panelsize10,13493,13493
ln_emp_ma3,5.252847426840958,4.89763283119641,0.2341186882498222,le5_panelsize10,13493,13493
ln_emp_ma3_sd,2.2157166210615022,2.073327576302651,NA,le5_panelsize10,13493,13493
ln_emp_mean_0215,4.794067398570318,4.7828696925803,0.0075473904864865665,le5_panelsize10,13493,13493
ln_emp_mean_0215_sd,2.169815602480167,2.0240556174959723,NA,le5_panelsize10,13493,13493
ln_lshare_ma3,-0.21868200960837103,-0.31548202825845917,0.36707776360706634,le5_panelsize10,13493,13493
ln_lshare_ma3_sd,0.3940559147020401,0.35054238341608934,NA,le5_panelsize10,13493,13493
ln_lshare_ma3_d2FE,0.11009815880069064,0.0758471043296429,0.25840881728370035,le5_panelsize10,13493,13493
ln_lshare_ma3_d2FE_sd,0.1863588737003187,0.18853152546451935,NA,le5_panelsize10,13493,13493
ln_lshare_ma3_d2res,0.23001923528811888,0.16747027110899596,0.22619636165716533,le5_panelsize10,13493,13493
ln_lshare_ma3_d2res_sd,0.41289738963128175,0.367940480913155,NA,le5_panelsize10,13493,13493
ln_lshare_mean_0215,-0.1092779478941433,-0.2545349797880114,0.5252909042942865,le5_panelsize10,13493,13493
ln_lshare_mean_0215_sd,0.42859380733148944,0.3495364259424324,NA,le5_panelsize10,13493,13493
ln_lshare_mean_0215_d2FE,0.12189268398614636,0.07643474614324254,0.28000120006018947,le5_panelsize10,13493,13493
ln_lshare_mean_0215_d2FE_sd,0.20357734092717075,0.25295288932439147,NA,le5_panelsize10,13493,13493
ln_lshare_mean_0215_d2res,0.32547088945126185,0.22567179540032634,0.3283244430522169,le5_panelsize10,13493,13493
ln_lshare_mean_0215_d2res_sd,0.45930920872405584,0.3982632299202395,NA,le5_panelsize10,13493,13493
ln_va_ma3,9.139524621158865,8.841161385070583,0.18324229226616867,le5_panelsize10,13493,13493
ln_va_ma3_sd,2.369366787707638,2.2340143956732668,NA,le5_panelsize10,13493,13493
ln_va_mean_0215,8.778816600783227,8.814939575947596,-0.02144150616051097,le5_panelsize10,13493,13493
ln_va_mean_0215_sd,2.5141692183921722,2.243235334840656,NA,le5_panelsize10,13493,13493
mean_age_eqtp_ma3,37.97716774014097,37.55640720814084,0.10924858020861442,le5_panelsize10,13493,13493
mean_age_eqtp_ma3_sd,5.309688894065524,5.5803661937215425,NA,le5_panelsize10,13493,13493
mean_sbr_eqtp_ma3,31987.575061463536,30058.250808230343,0.13743232666000368,le5_panelsize10,13493,13493
mean_sbr_eqtp_ma3_sd,20098.83475444946,19604.56233575541,NA,le5_panelsize10,13493,13493
mean_sx_eqtp_ma3,0.643210537566331,0.6418423863034947,0.0067247482179893835,le5_panelsize10,13493,13493
mean_sx_eqtp_ma3_sd,0.2773083215033064,0.2977717320910091,NA,le5_panelsize10,13493,13493
mean_tenure_eqtp_ma3,2.128387736296858,2.198497718307806,-0.10755779091270824,le5_panelsize10,13493,13493
